name,alt_name,ra,dec,parallax
HR 5290,95    Vir,332.11591,49.24558,
HR 5291,11Alp Dra,110.52382,50.95884,0.018
HR 5292,,312.69678,2.11778,
HR 5293,,309.54932,-8.45651,
HR 5294,,317.51576,17.19725,
HR 5295,,309.77236,-7.912,
HR 5296,,315.11581,9.50892,
HR 5297,,314.57418,7.64935,0.017
HR 5298,96    Vir,332.20287,48.07962,
HR 5299,,85.25861,67.2612,0.024
HR 53,,113.10169,-34.89555,
HR 530,1    Ari,140.38823,-38.59839,0.017
HR 5300,13    Boo,94.58313,63.22621,0.02
HR 5301,,329.16266,42.48953,0.012
HR 5302,,105.75397,55.13615,
HR 5303,Eta Aps,306.43018,-18.73132,
HR 5304,12    Boo,30.82192,72.17636,0.042
HR 5305,3    UMi,116.33698,41.55366,
HR 5306,,307.56718,-15.5682,
HR 5307,,342.9831,57.86636,
HR 5308,,314.98279,7.28025,0.009
HR 5309,,325.54014,34.92781,
HR 531,53Chi Cet,165.48184,-68.60857,0.046
HR 5310,,54.35861,71.94788,
HR 5311,,314.73401,6.3508,
HR 5312,50    Hya,324.34193,32.20711,0.048
HR 5313,,344.42705,58.61033,0.009
HR 5314,,324.7361,32.77345,
HR 5315,98Kap Vir,333.51611,47.70241,0.022
HR 5316,,314.12488,3.95997,
HR 5317,,341.52316,55.73855,0.027
HR 5318,,319.1356,18.39923,
HR 5319,,315.32784,7.33029,
HR 532,,233.7027,-76.76635,
HR 5320,,311.26449,-5.10441,
HR 5321,4    UMi,117.67274,38.77926,0.01
HR 5322,,337.21608,51.3197,0.023
HR 5323,14    Boo,0.77365,66.03446,0.022
HR 5324,,324.01681,30.14491,
HR 5325,,318.20443,15.35922,
HR 5326,,313.41822,1.21323,
HR 5327,,305.9383,-20.52577,
HR 5328,17Kap1Boo,96.45747,60.91736,0.01
HR 5329,17Kap2Boo,96.4555,60.9133,0.01
HR 533,1    Per,131.57387,-6.70503,
HR 5330,15    Boo,355.99945,63.99741,
HR 5331,,346.51177,58.95591,
HR 5332,,329.43599,40.31032,
HR 5333,,21.9505,70.3749,
HR 5334,,112.87898,46.09006,0.016
HR 5335,,78.52259,67.73596,0.03
HR 5336,Eps Aps,306.93348,-17.95114,
HR 5337,,322.6743,26.35608,
HR 5338,99Iot Vir,337.74072,51.06444,0.043
HR 5339,Del Oct,305.67778,-21.31148,
HR 534,,145.58333,-49.19698,
HR 5340,16Alp Boo,15.0504,69.11125,0.09
HR 5341,,337.35705,50.48615,
HR 5342,,340.31744,53.38591,
HR 5343,,14.49498,68.90401,
HR 5344,,329.69204,39.79573,
HR 5345,,96.99611,60.1642,
HR 5346,,17.69619,69.32022,0.031
HR 5347,,73.94189,68.33586,
HR 5348,,323.13729,26.21646,
HR 5349,,313.35222,-0.20308,0.034
HR 535,,259.29221,-73.37461,0.022
HR 5350,21Iot Boo,95.2373,60.96241,0.048
HR 5351,19Lam Boo,86.98049,64.66624,0.045
HR 5352,,6.61157,66.75757,
HR 5353,,337.18245,49.48475,
HR 5354,Iot Lup,318.47577,14.1422,
HR 5355,,330.05829,39.51856,
HR 5356,,326.5288,33.01198,0.051
HR 5357,,321.8338,22.61854,
HR 5358,,315.05281,4.37883,
HR 5359,100Lam Vir,333.39745,44.25299,0.017
HR 536,2    Per,132.63716,-10.93121,
HR 5360,,94.87058,60.88369,
HR 5361,,62.73193,69.76147,
HR 5362,,319.68853,16.90744,
HR 5363,,89.82841,63.19784,
HR 5364,,319.00865,14.87969,0.02
HR 5365,18    Boo,2.76266,65.07521,
HR 5366,102Ups Vir,342.24898,53.74189,0.018
HR 5367,Psi Cen,321.72048,21.71342,0.003
HR 5368,,344.96653,55.88021,
HR 5369,,70.98106,68.35471,
HR 537,,277.76973,-66.3324,
HR 5370,20    Boo,9.5936,66.86446,
HR 5371,,314.63459,2.32533,0.024
HR 5372,,99.05153,58.01959,
HR 5373,,70.8463,68.19125,
HR 5374,,47.84257,70.31715,
HR 5375,,318.19764,11.82948,
HR 5376,,323.32832,24.45938,
HR 5377,,317.42579,9.49513,
HR 5378,,321.56539,20.0223,
HR 5379,,311.48307,-6.8925,
HR 538,,132.57873,-10.24316,
HR 5380,,316.63854,7.21912,
HR 5381,51    Hya,326.60023,30.871,0.04
HR 5382,,312.25851,-5.02259,
HR 5383,2    Lib,335.81581,45.2035,
HR 5384,,347.16451,56.01707,0.061
HR 5385,,356.55515,61.33186,0.016
HR 5386,,356.55829,61.33274,0.016
HR 5387,,33.14266,69.39243,
HR 5388,,356.47867,61.0786,
HR 5389,,308.59592,-14.94946,
HR 539,55Zet Cet,165.88194,-68.04811,0.031
HR 5390,,328.45096,33.39686,0.024
HR 5391,,312.52445,-4.74789,
HR 5392,,353.09934,59.32968,0.023
HR 5393,,336.22527,45.08972,0.012
HR 5394,,356.34449,60.91717,0.015
HR 5395,Tau1Lup,319.91838,14.50409,
HR 5396,Tau2Lup,319.86546,14.35444,0.002
HR 5397,,331.21517,37.68241,0.005
HR 5398,,321.05492,17.19256,
HR 5399,,327.67138,31.44682,
HR 54,,345.79352,-78.9869,
HR 540,,131.71902,-6.20595,
HR 5400,,322.14014,19.4132,
HR 5401,,319.7482,13.58702,
HR 5402,,68.67213,67.34205,
HR 5403,,315.11067,1.35404,
HR 5404,23The Boo,93.83214,59.65254,0.072
HR 5405,22    Boo,18.06192,66.82551,0.007
HR 5406,104    Vir,341.3863,49.45044,
HR 5407,52    Hya,326.9504,28.8293,
HR 5408,,312.20214,-6.66044,
HR 5409,105Phi Vir,345.21748,52.51309,0.047
HR 541,,280.69884,-64.27702,
HR 5410,106    Vir,341.131,48.62384,
HR 5411,,74.26382,65.87579,
HR 5412,,320.5535,14.146,
HR 5413,,318.95151,10.2512,
HR 5414,,41.68823,68.51611,
HR 5415,,41.69342,68.50967,
HR 5416,,62.79187,67.5688,
HR 5417,,322.50466,18.21448,
HR 5418,,348.95288,54.65814,
HR 5419,,323.37845,20.00957,
HR 542,45Eps Cas,129.84504,1.64646,0.01
HR 5420,24    Boo,90.16208,60.64371,0.022
HR 5421,,316.44418,3.30766,
HR 5422,,51.15254,68.13186,
HR 5423,,75.44743,65.15657,0.031
HR 5424,,353.97429,57.44258,
HR 5425,Sig Lup,318.92989,9.24545,
HR 5426,,317.29799,5.00011,
HR 5427,,318.19137,7.14147,
HR 5428,,327.4717,27.26532,0.006
HR 5429,25Rho Boo,47.29601,67.80455,0.029
HR 543,55    And,135.39984,-20.63987,0.006
HR 5430,5    UMi,115.38842,39.99259,0.019
HR 5431,,322.55539,16.82549,
HR 5432,,315.56973,0.28299,
HR 5433,,37.58297,67.53853,0.011
HR 5434,26    Boo,26.51197,66.5686,
HR 5435,27Gam Boo,67.26325,66.17229,0.025
HR 5436,,105.61489,50.47143,
HR 5437,,102.5856,52.76037,
HR 5438,,333.37201,36.24675,
HR 5439,,323.0506,17.25259,
HR 544,2Alp Tri,138.64235,-31.40533,0.057
HR 5440,Eta Cen,322.77396,16.66918,
HR 5441,,63.89028,66.37259,
HR 5442,,96.99454,56.34275,
HR 5443,,312.68634,-7.09733,0.051
HR 5444,,321.19768,12.87358,0.019
HR 5445,,52.8204,67.12992,
HR 5446,,324.04346,18.93294,
HR 5447,28Sig Boo,45.6259,67.20091,0.068
HR 5448,,62.90908,66.21844,
HR 5449,,323.83513,18.3475,
HR 545,5Gam1Ari,142.54717,-41.1989,0.026
HR 5450,,321.40928,12.90401,0.023
HR 5451,,98.68433,54.9532,0.025
HR 5452,,88.14705,60.20527,
HR 5453,Rho Lup,320.13306,9.85765,
HR 5454,,29.44556,66.04875,
HR 5455,,339.34413,42.9804,0.034
HR 5456,,324.75901,19.50493,
HR 5457,,321.51818,12.36259,0.021
HR 5458,,320.51699,10.09431,0.009
HR 5459,Alp1Cen,315.73254,-0.68037,0.751
HR 546,5Gam2Ari,142.5481,-41.20099,0.026
HR 5460,Alp2Cen,315.73277,-0.6808,0.751
HR 5461,,317.63217,3.28467,
HR 5462,,18.80739,63.90376,0.038
HR 5463,Alp Cir,314.33477,-4.59186,0.056
HR 5464,,77.42837,62.88765,
HR 5465,,316.90748,1.22506,
HR 5466,,326.50318,21.67103,
HR 5467,,94.16874,56.72767,
HR 5468,33    Boo,78.75686,62.41675,0.012
HR 5469,Alp Lup,321.61077,11.43641,
HR 547,,180.41911,-72.515,
HR 5470,Alp Aps,308.49265,-17.45132,0.029
HR 5471,,325.90179,20.09932,
HR 5472,,27.15349,64.75369,
HR 5473,,10.34528,61.10297,
HR 5474,,329.23395,26.23887,0.003
HR 5475,29Pi 1Boo,15.64255,62.54105,0.002
HR 5476,29Pi 2Boo,15.64275,62.5398,0.002
HR 5477,30Zet Boo,10.8036,61.1153,0.009
HR 5478,30Zet Boo,10.8036,61.1153,0.009
HR 5479,,117.41656,36.34859,0.015
HR 548,46Ome Cas,128.76967,6.54844,
HR 5480,31    Boo,2.05072,57.75742,0.011
HR 5481,32    Boo,7.45643,59.85909,0.023
HR 5482,,315.49696,-2.81528,0.011
HR 5483,,25.53304,64.14909,
HR 5484,4    Lib,332.74869,31.32301,
HR 5485,,327.48235,22.29238,0.014
HR 5486,,317.32047,1.18737,
HR 5487,107Mu  Vir,346.55075,47.53676,0.045
HR 5488,,318.57216,3.77745,
HR 5489,,327.73483,22.15253,0.019
HR 549,111Xi  Psc,151.63788,-56.18273,0.005
HR 5490,34    Boo,38.00204,65.0616,0.002
HR 5491,,304.24157,-25.67587,
HR 5492,,102.08998,51.15537,0.017
HR 5493,,70.09077,63.29999,
HR 5494,,322.29747,11.05839,
HR 5495,,320.20301,6.56903,0.021
HR 5496,,351.32053,50.44955,
HR 5497,54    Hya,333.13022,30.62631,0.049
HR 5498,,320.30613,6.71729,
HR 5499,,334.50391,32.59518,
HR 55,,120.88954,14.21886,0.013
HR 550,Tau2Hyi,299.96657,-36.62499,
HR 5500,,314.22058,-6.32825,
HR 5501,108    Vir,353.72053,51.96757,
HR 5502,35Omi Boo,17.73372,61.82342,0.045
HR 5503,5    Lib,339.48254,39.14981,
HR 5504,,335.73303,34.28545,0.026
HR 5505,36Eps Boo,39.38646,64.78432,0.016
HR 5506,36Eps Boo,39.3846,64.78422,0.016
HR 5507,,21.50546,62.5962,
HR 5508,,326.62367,19.20306,
HR 5509,,324.22312,14.46282,
HR 551,,135.72217,-20.58849,
HR 5510,,52.8253,64.79401,
HR 5511,109    Vir,355.2803,52.6803,0.037
HR 5512,,14.54764,60.7929,
HR 5513,,335.89198,34.03193,
HR 5514,55    Hya,333.33737,30.31485,
HR 5515,,318.60703,2.5795,
HR 5516,56    Hya,333.15391,29.87184,0.034
HR 5517,57    Hya,332.88106,29.36356,
HR 5518,,341.91959,41.05096,
HR 5519,,327.72463,20.53166,
HR 552,,136.75146,-24.03297,
HR 5520,,311.56162,-12.39269,
HR 5521,,334.58666,31.27684,
HR 5522,,352.99504,50.24606,
HR 5523,7Mu  Lib,341.30357,39.78191,0.006
HR 5524,,33.54198,63.57985,0.01
HR 5525,Pi 1Oct,306.84412,-21.37003,
HR 5526,58    Hya,332.64641,27.96648,0.011
HR 5527,,315.8248,-4.01313,
HR 5528,Omi Lup,324.89887,14.11,
HR 5529,,63.78611,63.12626,0.021
HR 553,6Bet Ari,142.24484,-39.68165,0.074
HR 5530,8Alp1Lib,340.3092,38.07105,0.05
HR 5531,9Alp2Lib,340.32578,38.00837,0.058
HR 5532,,43.15959,63.82806,
HR 5533,38    Boo,79.97619,59.97101,
HR 5534,,32.76457,63.06221,0.069
HR 5535,11    Lib,352.07723,48.82084,0.016
HR 5536,,354.22715,50.3129,
HR 5537,,88.43394,57.10247,
HR 5538,39    Boo,84.29234,58.58213,0.009
HR 5539,Zet Cir,315.03158,-6.05882,
HR 554,,258.34549,-72.70452,
HR 5540,,310.14345,-15.59545,0.008
HR 5541,,62.48482,62.99154,0.026
HR 5542,,331.66629,25.45177,0.031
HR 5543,,327.92749,19.10557,
HR 5544,37Xi  Boo,23.08684,61.35681,0.156
HR 5545,Pi 2Oct,307.03021,-21.25371,
HR 5546,,317.81922,-0.88061,0.031
HR 5547,,310.00948,-16.09351,
HR 5548,12    Lib,335.48779,30.34912,0.041
HR 5549,,330.60683,22.86733,
HR 555,Psi Phe,274.34913,-67.22206,0.011
HR 5550,,17.22244,59.51154,0.021
HR 5551,The Cir,316.71141,-3.3105,
HR 5552,,98.55916,51.77848,
HR 5553,,23.55045,60.93574,0.087
HR 5554,13Xi 1Lib,344.34435,40.88367,
HR 5555,,311.07724,-14.23185,
HR 5556,,321.27595,5.55747,
HR 5557,Ome Oct,306.16672,-22.81798,
HR 5558,,330.5267,22.27036,0.007
HR 5559,,323.62993,9.90179,
HR 556,,136.9066,-23.83827,
HR 5560,,322.01385,6.71145,
HR 5561,,327.78804,17.33957,
HR 5562,,331.33849,23.24595,
HR 5563,7Bet UMi,112.6473,40.50257,0.039
HR 5564,15Xi 2Lib,345.35118,40.91718,
HR 5565,,333.43604,26.16076,
HR 5566,,323.39978,8.90765,0.051
HR 5567,,15.68784,58.31897,
HR 5568,,338.2422,32.67673,0.173
HR 5569,,51.36502,62.56874,
HR 557,56    And,136.96626,-23.85005,
HR 5570,16    Lib,351.72476,46.27079,0.047
HR 5571,Bet Lup,326.25218,13.90925,
HR 5572,,327.8927,16.7221,
HR 5573,,356.12726,49.22377,0.034
HR 5574,,28.80328,60.92793,
HR 5575,,19.21629,58.99641,
HR 5576,Kap Cen,326.872,14.75369,
HR 5577,59    Hya,334.61326,27.27635,0.008
HR 5578,17    Lib,345.93056,40.89836,
HR 5579,,329.04984,18.4249,
HR 558,Phi Phe,267.17421,-69.99435,
HR 5580,,326.39038,13.80515,
HR 5581,,84.64405,57.17267,0.027
HR 5582,18    Lib,346.10993,40.805,
HR 5583,,351.55557,45.51047,0.026
HR 5584,,2.14234,52.07142,
HR 5585,,329.31377,18.07627,
HR 5586,19Del Lib,348.86739,42.5114,0.02
HR 5587,,331.44936,21.18496,
HR 5588,40    Boo,65.66367,60.7696,
HR 5589,,104.87144,46.52605,0.01
HR 559,7    Ari,141.48321,-36.96328,
HR 5590,,354.40293,46.72305,
HR 5591,60    Hya,335.09708,26.52852,
HR 5592,,30.28188,60.22347,
HR 5593,Eta Cir,316.90866,-4.84062,0.032
HR 5594,,357.28337,48.4778,0.002
HR 5595,,332.60454,22.54113,
HR 5596,,118.48444,33.56045,0.016
HR 5597,,80.19255,57.70993,
HR 5598,,313.13143,-11.77524,
HR 5599,,354.49148,46.27797,
HR 56,,116.23292,-18.82031,
HR 560,,153.66735,-57.1248,0.025
HR 5600,41Ome Boo,36.25142,60.66055,0.025
HR 5601,110    Vir,0.07414,49.79015,0.025
HR 5602,42Bet Boo,67.61898,60.03858,0.037
HR 5603,20Sig Lib,337.22238,28.61781,0.064
HR 5604,,328.446,15.31541,
HR 5605,Pi  Lup,325.32589,9.92511,0.009
HR 5606,Pi  Lup,325.32589,9.92511,0.009
HR 5607,,328.43941,15.0803,0.019
HR 5608,,98.25875,50.23487,
HR 5609,,57.2153,60.84924,
HR 561,,130.79878,-0.14422,
HR 5610,,4.50698,51.7404,0.017
HR 5611,,316.58159,-6.08738,
HR 5612,,75.33227,58.42655,
HR 5613,,55.88731,60.81545,
HR 5614,,337.26899,27.97941,
HR 5615,,331.18893,19.10491,
HR 5616,43Psi Boo,40.32221,60.47003,0.018
HR 5617,,324.63319,7.96781,
HR 5618,44    Boo,80.37,57.0656,0.086
HR 5619,,334.29871,23.59875,
HR 562,,136.02977,-19.47979,
HR 5620,,339.85943,30.9896,
HR 5621,,315.79679,-7.72707,
HR 5622,21Nu  Lib,343.99613,35.6173,0.02
HR 5623,,317.54637,-4.75736,
HR 5624,,329.18136,15.21507,
HR 5625,,328.03807,13.2163,
HR 5626,Lam Lup,326.8013,11.12894,0.012
HR 5627,47    Boo,80.95451,56.59656,0.026
HR 5628,,313.03353,-12.72805,
HR 5629,,104.17614,46.08701,
HR 563,8Iot Ari,144.34541,-42.29705,
HR 5630,,59.53519,59.9837,
HR 5631,,5.38654,51.04342,
HR 5632,,318.80664,-2.92112,
HR 5633,,24.64882,57.60666,0.015
HR 5634,45    Boo,36.45097,59.47933,0.064
HR 5635,,90.42727,53.20745,0.029
HR 5636,,330.48369,16.54812,
HR 5637,,321.96139,2.2733,
HR 5638,46    Boo,39.31292,59.49899,
HR 5639,,16.4419,55.03955,
HR 564,,140.40092,-32.80863,
HR 5640,,37.02608,59.24089,
HR 5641,,337.86875,26.95958,
HR 5642,,327.22281,10.88223,
HR 5643,,327.21416,10.88518,
HR 5644,,314.60446,-10.51603,
HR 5645,,318.87423,-3.33574,
HR 5646,Kap1Lup,325.45625,7.89219,
HR 5647,Kap2Lup,325.45682,7.88507,
HR 5648,,83.57309,55.29274,
HR 5649,Zet Lup,323.7589,4.98393,0.043
HR 565,56    Cet,199.22208,-74.51521,-0.012
HR 5650,,325.81199,8.28587,
HR 5651,,327.82817,11.42935,
HR 5652,24Iot1Lib,342.68684,32.00059,0.03
HR 5653,,332.52904,18.50938,
HR 5654,,26.31802,56.75679,0.006
HR 5655,,340.00837,28.46652,
HR 5656,25Iot2Lib,343.03223,31.95835,
HR 5657,23    Lib,339.18633,27.38641,0.034
HR 5658,,338.69406,26.61291,
HR 5659,,26.94603,56.72119,0.024
HR 566,Chi Eri,280.86175,-62.66577,0.058
HR 5660,1    Lup,335.50168,22.14744,0.014
HR 5661,,319.68115,-2.844,
HR 5662,26    Lib,344.68019,33.25828,
HR 5663,,326.37279,8.11344,
HR 5664,Del Cir,319.68777,-2.91123,
HR 5665,,33.55868,57.65987,
HR 5666,Eps Cir,318.34666,-5.20388,0.004
HR 5667,,329.98477,13.66034,-0.003
HR 5668,,328.90052,11.97002,
HR 5669,,355.06945,42.40107,
HR 567,,130.15886,2.71082,
HR 5670,Bet Cir,320.88994,-1.11907,0.053
HR 5671,Gam TrA,315.71189,-9.54954,0.01
HR 5672,,105.37123,44.29841,
HR 5673,,62.58688,58.32086,
HR 5674,,50.18735,58.73762,
HR 5675,3    Ser,6.45925,49.215,0.021
HR 5676,48Chi Boo,45.16035,58.52131,0.026
HR 5677,,69.69664,57.34037,
HR 5678,,341.7546,29.33613,
HR 5679,4    Ser,1.31513,46.22755,0.02
HR 568,3    Per,134.0597,-12.21184,
HR 5680,,320.12695,-2.64209,
HR 5681,49Del Boo,53.11217,58.43113,0.03
HR 5682,,330.56492,13.80783,
HR 5683,Mu  Lup,326.85703,8.04624,0.013
HR 5684,,316.51163,-8.63367,
HR 5685,27Bet Lib,352.02192,39.23413,-0.003
HR 5686,2    Lup,336.95911,22.88223,0.018
HR 5687,,330.84637,13.95442,
HR 5688,,336.46213,21.90885,
HR 5689,,333.07143,16.96158,
HR 569,9Lam Ari,142.04112,-36.79608,0.028
HR 5690,,1.02464,45.18724,
HR 5691,,104.57264,44.33271,0.046
HR 5692,,29.93192,55.88614,
HR 5693,,106.14987,43.21065,
HR 5694,5    Ser,3.67499,46.45028,0.037
HR 5695,Del Lup,331.32184,13.81637,
HR 5696,,331.29824,13.70863,
HR 5697,,332.75118,15.81338,
HR 5698,Nu 1Lup,327.34007,7.67352,0.032
HR 5699,Nu 2Lup,327.07724,7.378,0.066
HR 57,,1.52283,-81.18116,
HR 570,Eta2Hyi,293.92555,-48.3556,
HR 5700,,320.49066,-3.06666,
HR 5701,28    Lib,345.77809,32.00689,
HR 5702,,51.58514,57.60069,
HR 5703,29Omi Lib,347.81156,33.9834,
HR 5704,Gam Cir,321.24501,-1.96308,0.01
HR 5705,Phi1Lup,333.95998,17.39291,0.014
HR 5706,,359.52253,43.45528,0.033
HR 5707,,356.23383,41.06274,
HR 5708,Eps Lup,329.22811,10.3229,0.009
HR 5709,1Omi CrB,46.20963,57.33343,0.001
HR 571,,289.48085,-54.55477,
HR 5710,6    Ser,2.8983,45.45242,0.007
HR 5711,,37.8291,56.43254,
HR 5712,Phi2Lup,333.8368,16.74772,
HR 5713,,316.48747,-9.61285,
HR 5714,11    UMi,108.71895,41.0444,0.015
HR 5715,,84.96325,52.76714,
HR 5716,,73.00284,55.55407,
HR 5717,7    Ser,18.08907,51.82992,
HR 5718,50    Boo,52.36276,57.11624,0.005
HR 5719,Ups Lup,332.41541,14.22705,0.008
HR 572,,126.75749,15.57913,
HR 5720,,351.01983,35.89857,
HR 5721,8    Ser,1.63779,43.81853,
HR 5722,,333.38622,15.45126,
HR 5723,31Eps Lib,352.84021,37.33488,0.035
HR 5724,,333.08863,14.96359,0.012
HR 5725,,318.74931,-6.5673,
HR 5726,,64.42519,56.36265,
HR 5727,2Eta CrB,47.53615,56.72478,0.061
HR 5728,2Eta CrB,47.53615,56.72478,0.061
HR 5729,Rho Oct,307.02722,-23.01921,
HR 573,,280.75107,-62.44611,0.056
HR 5730,Kap1Aps,313.85317,-14.01137,
HR 5731,,97.97485,47.09121,
HR 5732,,74.07977,54.72766,
HR 5733,51Mu 1Boo,60.39448,56.31643,0.039
HR 5734,51Mu 2Boo,60.34079,56.31472,0.039
HR 5735,13Gam UMi,108.46331,40.83727,0.003
HR 5736,,334.59838,16.34276,
HR 5737,,99.47395,46.30509,0.005
HR 5738,,326.13833,4.05743,
HR 5739,9Tau1Ser,22.85808,52.36312,0.013
HR 574,,274.84083,-65.99896,0.021
HR 5740,,29.12983,53.86963,
HR 5741,,54.88772,56.16363,
HR 5742,,329.04529,7.97345,0.005
HR 5743,32Zet1Lib,348.45641,31.96114,
HR 5744,12Iot Dra,93.97106,48.62771,0.04
HR 5745,,38.62697,55.01506,
HR 5746,10    Ser,5.82336,44.66931,0.031
HR 5747,3Bet CrB,45.58702,55.61667,0.032
HR 5748,,87.19519,50.95238,
HR 5749,,345.89641,28.56727,
HR 575,48    Cas,128.68581,8.82711,0.035
HR 5750,34Zet3Lib,349.04815,31.65536,
HR 5751,,334.25933,14.2872,
HR 5752,,76.76453,53.35298,
HR 5753,,337.80858,18.91453,
HR 5754,,97.73595,46.47954,
HR 5755,,95.78663,47.37706,
HR 5756,,346.54149,28.82435,
HR 5757,,311.39,-17.90115,
HR 5758,,14.33583,48.02465,
HR 5759,,88.56837,50.09228,
HR 576,,239.28883,-74.3616,
HR 5760,,49.49939,55.25356,
HR 5761,,59.17987,55.18463,
HR 5762,,347.09205,29.06017,0.018
HR 5763,52Nu 1Boo,66.10975,54.58202,0.02
HR 5764,35Zet4Lib,349.32373,31.11383,
HR 5765,,343.68658,25.30966,
HR 5766,,318.87608,-7.98223,
HR 5767,,333.69097,12.90166,
HR 5768,,97.36412,46.42123,
HR 5769,,58.82877,55.01719,
HR 577,,143.55485,-39.06853,
HR 5770,12Tau2Ser,24.79647,51.21954,
HR 5771,Eps TrA,318.48993,-8.57464,0.038
HR 5772,11    Ser,3.48405,41.94034,
HR 5773,,334.1806,13.44036,
HR 5774,53Nu 2Boo,66.17367,54.41162,0.02
HR 5775,36    Lib,341.50155,22.34811,0.011
HR 5776,Gam Lup,333.19411,11.8912,0.008
HR 5777,37    Lib,355.23808,35.78962,0.027
HR 5778,4The CrB,49.6851,54.71418,0.027
HR 5779,,359.28214,38.7466,
HR 578,,147.82422,-47.26413,
HR 5780,,356.0773,36.35574,
HR 5781,,331.01653,8.75954,0.014
HR 5782,Kap2Aps,314.33609,-14.43786,
HR 5783,,26.64405,51.26077,
HR 5784,,331.39932,9.17868,0.017
HR 5785,,99.67661,45.05204,0.002
HR 5786,,312.71497,-16.56264,
HR 5787,38Gam Lib,351.5154,32.19575,0.041
HR 5788,13Del Ser,17.59044,48.18797,0.021
HR 5789,13Del Ser,17.59266,48.1888,0.021
HR 579,,127.94937,11.68171,0.004
HR 5790,,338.43367,18.18904,
HR 5791,,6.98321,43.28252,
HR 5792,,316.35623,-11.88975,
HR 5793,5Alp CrB,41.86979,53.7722,0.045
HR 5794,39Ups Lib,341.8852,21.94499,0.044
HR 5795,15Tau3Ser,27.64774,51.08345,
HR 5796,,18.74189,48.30443,
HR 5797,Ome Lup,332.78208,10.4448,0.017
HR 5798,,326.99186,2.50027,0.015
HR 5799,14    Ser,4.89174,41.62937,
HR 58,,305.78645,-41.01938,
HR 580,50    Cas,128.37498,10.31481,
HR 5800,6Mu  CrB,62.8109,54.02908,0.003
HR 5801,,343.25148,23.30907,
HR 5802,16    Ser,17.20934,47.56662,0.03
HR 5803,,322.62564,-3.64497,0.029
HR 5804,18Tau5Ser,25.54003,50.2906,
HR 5805,,334.9633,13.10102,
HR 5806,,345.55074,25.64929,
HR 5807,,335.00908,13.10802,
HR 5808,,61.71427,53.9873,
HR 5809,,342.06262,21.71637,
HR 581,47    Cas,127.06238,15.00441,0.028
HR 5810,,347.20956,27.17344,
HR 5811,,86.15908,49.84723,
HR 5812,40Tau Lib,341.06452,20.44807,
HR 5813,,47.47383,53.7516,
HR 5814,41    Lib,348.6333,28.34547,
HR 5815,,357.31389,35.86488,0.011
HR 5816,,357.3172,35.86684,0.011
HR 5817,,83.44261,50.49394,
HR 5818,,87.0811,49.45258,
HR 5819,,345.8427,25.40816,
HR 582,112    Psc,154.33567,-55.52819,0.034
HR 5820,3Psi1Lup,338.18827,16.69307,0.032
HR 5821,,330.0525,6.00868,
HR 5822,,340.3823,19.11833,
HR 5823,54Phi Boo,64.95341,53.3647,0.021
HR 5824,42    Lib,345.53349,24.76575,0.049
HR 5825,,331.95798,8.43377,0.06
HR 5826,15The UMi,112.85281,36.45833,0.021
HR 5827,,55.40752,53.57835,
HR 5828,,86.76085,49.29806,
HR 5829,,115.60028,34.31336,0.039
HR 583,57    Cet,194.59507,-73.18706,
HR 5830,,75.31884,51.92728,0.009
HR 5831,,20.51524,47.74464,
HR 5832,,329.20519,4.44725,
HR 5833,7Zet1CrB,58.69942,53.41444,0.015
HR 5834,7Zet2CrB,58.69778,53.4128,0.015
HR 5835,,80.80337,50.73885,
HR 5836,,322.79211,-4.24632,
HR 5837,,336.71388,13.97365,0.008
HR 5838,43Kap Lib,348.94047,27.58305,0.04
HR 5839,4Psi2Lup,338.48135,16.08424,
HR 584,,292.20411,-50.29672,
HR 5840,19Tau6Ser,26.06565,49.26033,
HR 5841,,91.20646,47.5601,
HR 5842,21Iot Ser,31.41568,50.45133,0.011
HR 5843,20Chi Ser,21.83445,47.75109,0.032
HR 5844,,104.68535,41.46025,
HR 5845,22Tau7Ser,29.6872,49.96254,0.021
HR 5846,,334.18944,10.32201,
HR 5847,,352.90694,30.68374,
HR 5848,44Eta Lib,352.5231,30.12529,
HR 5849,8Gam CrB,41.74119,51.92372,0.033
HR 585,59Ups Cet,195.47141,-73.24379,0.007
HR 5850,,23.15184,47.80652,0.002
HR 5851,,319.94388,-8.57917,
HR 5852,,319.94404,-8.5793,
HR 5853,23Psi Ser,9.69823,41.96753,0.046
HR 5854,24Alp Ser,14.20292,44.07886,0.053
HR 5855,9Pi  CrB,51.86878,52.44219,
HR 5856,,343.59646,20.69204,
HR 5857,,83.25121,49.42301,0.01
HR 5858,26Tau8Ser,28.33364,48.91117,
HR 5859,,13.26553,43.31952,
HR 586,52    Cas,130.41769,3.07309,
HR 5860,,339.16917,15.57718,
HR 5861,,8.25444,40.69197,
HR 5862,,335.68009,11.23154,
HR 5863,25    Ser,5.53094,38.98694,
HR 5864,,337.16261,12.98869,0.075
HR 5865,,328.16477,1.51928,
HR 5866,,1.43173,36.14023,
HR 5867,28Bet Ser,25.9802,47.87216,0.041
HR 5868,27Lam Ser,15.69667,44.10319,0.094
HR 5869,,327.83405,0.79627,
HR 587,,167.40576,-65.24971,
HR 5870,31Ups Ser,24.37828,47.09368,
HR 5871,,330.50859,4.16248,
HR 5872,,332.7673,6.85888,
HR 5873,,326.79011,-0.73371,
